transaction_id,trade_date_key,portfolio_id,asset_id,transaction_type,quantity,price,gross_amount,fee_amount,net_amount,cash_impact,notes
TXN00009677,20241001,PRT00012,CASH0001,FEE,5.35,1.0,5.35,0.0,5.35,-5.35,Monthly fee
TXN00009678,20241001,PRT00012,CASH0001,DIVIDEND,17.24,1.0,17.24,0.0,17.24,17.24,Dividend credit (synthetic)
TXN00009679,20241001,PRT00012,AST0015,BUY,0.40871921,115.0815,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009680,20241001,PRT00012,AST0038,BUY,0.94655464,49.6918,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009681,20241001,PRT00012,AST0059,BUY,0.71150714,66.1076,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009682,20241001,PRT00012,AST0060,BUY,3.82658061,12.2919,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009683,20241001,PRT00012,AST0039,BUY,0.81141184,57.9681,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009684,20241001,PRT00012,AST0037,BUY,0.93778607,50.1564,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009685,20241001,PRT00012,AST0006,BUY,0.5690183,82.6617,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009686,20241001,PRT00012,AST0026,BUY,1.34682447,34.9236,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009687,20241001,PRT00012,AST0025,BUY,2.95342271,15.9259,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009688,20241001,PRT00012,AST0014,BUY,1.2109278,38.843,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009689,20241001,PRT00012,AST0045,BUY,1.30733008,35.9787,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009690,20241001,PRT00012,AST0055,BUY,1.26887115,37.0692,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009691,20241001,PRT00012,AST0031,BUY,0.28324742,166.0598,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009692,20241001,PRT00012,AST0027,BUY,0.31340235,150.0819,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009693,20241001,PRT00012,AST0057,BUY,0.31724306,148.2649,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009694,20241001,PRT00012,AST0022,BUY,0.3146395,149.4918,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009695,20241001,PRT00012,AST0001,BUY,0.40055841,117.4261,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009696,20241001,PRT00012,AST0056,BUY,0.30820783,152.6113,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009697,20241001,PRT00012,AST0040,BUY,1.14245846,41.1709,47.04,0.25,47.29,-47.29,Invest deposit (target weights)
TXN00009698,20241001,PRT00012,AST0044,BUY,0.5160041,54.6926,28.22,0.25,28.47,-28.47,Invest deposit (target weights)
TXN00009699,20241101,PRT00012,CASH0001,DEPOSIT,619.71,1.0,619.71,0.0,619.71,619.71,Recurring deposit
TXN00009700,20241101,PRT00012,CASH0001,FEE,7.66,1.0,7.66,0.0,7.66,-7.66,Monthly fee
TXN00009701,20241101,PRT00012,CASH0001,DIVIDEND,7.86,1.0,7.86,0.0,7.86,7.86,Dividend credit (synthetic)
TXN00009702,20241101,PRT00012,AST0015,BUY,0.35273578,87.8439,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009703,20241101,PRT00012,AST0038,BUY,0.78562786,39.4407,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009704,20241101,PRT00012,AST0059,BUY,0.61609109,50.294,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009705,20241101,PRT00012,AST0060,BUY,2.7310222,11.3458,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009706,20241101,PRT00012,AST0039,BUY,0.52346635,59.1933,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009707,20241101,PRT00012,AST0037,BUY,0.74038954,41.8505,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009708,20241101,PRT00012,AST0006,BUY,0.46204587,67.0619,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009709,20241101,PRT00012,AST0026,BUY,1.02884713,30.1169,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009710,20241101,PRT00012,AST0025,BUY,2.31476739,13.3861,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009711,20241101,PRT00012,AST0014,BUY,0.74216071,41.7507,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009712,20241101,PRT00012,AST0045,BUY,1.01094723,30.6502,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009713,20241101,PRT00012,AST0055,BUY,1.021793,30.3248,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009714,20241101,PRT00012,AST0031,BUY,0.18089957,171.2867,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009715,20241101,PRT00012,AST0027,BUY,0.20188034,153.4855,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009716,20241101,PRT00012,AST0057,BUY,0.20348379,152.276,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009717,20241101,PRT00012,AST0022,BUY,0.20065574,154.4222,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009718,20241101,PRT00012,AST0001,BUY,0.25689763,120.615,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009719,20241101,PRT00012,AST0056,BUY,0.19877208,155.8856,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009720,20241101,PRT00012,AST0040,BUY,0.77281333,40.0947,30.99,0.25,31.24,-31.24,Invest deposit (target weights)
TXN00009721,20241101,PRT00012,AST0044,BUY,0.35735964,52.0244,18.59,0.25,18.84,-18.84,Invest deposit (target weights)
TXN00009722,20241202,PRT00012,CASH0001,DEPOSIT,609.92,1.0,609.92,0.0,609.92,609.92,Recurring deposit
TXN00009723,20241202,PRT00012,CASH0001,FEE,7.07,1.0,7.07,0.0,7.07,-7.07,Monthly fee
TXN00009724,20241202,PRT00012,CASH0001,DIVIDEND,17.1,1.0,17.1,0.0,17.1,17.1,Dividend credit (synthetic)
TXN00009725,20241202,PRT00012,AST0015,BUY,0.33866171,90.049,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009726,20241202,PRT00012,AST0038,BUY,0.74632374,40.8618,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009727,20241202,PRT00012,AST0059,BUY,0.68158375,44.7431,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009728,20241202,PRT00012,AST0060,BUY,2.57624896,11.8374,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009729,20241202,PRT00012,AST0039,BUY,0.53775659,56.71,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009730,20241202,PRT00012,AST0037,BUY,0.78585325,38.8064,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009731,20241202,PRT00012,AST0006,BUY,0.47271896,64.5122,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009732,20241202,PRT00012,AST0026,BUY,1.046469,29.142,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009733,20241202,PRT00012,AST0025,BUY,2.07910429,14.6679,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009734,20241202,PRT00012,AST0014,BUY,0.78427699,38.8844,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009735,20241202,PRT00012,AST0045,BUY,1.1078744,27.5267,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009736,20241202,PRT00012,AST0055,BUY,1.10137037,27.6893,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009737,20241202,PRT00012,AST0031,BUY,0.17699574,172.2988,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009738,20241202,PRT00012,AST0027,BUY,0.19846236,153.6621,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009739,20241202,PRT00012,AST0057,BUY,0.2011011,151.6459,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009740,20241202,PRT00012,AST0022,BUY,0.19751572,154.3986,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009741,20241202,PRT00012,AST0001,BUY,0.25376914,120.1728,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009742,20241202,PRT00012,AST0056,BUY,0.19690451,154.8779,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009743,20241202,PRT00012,AST0040,BUY,0.73919033,41.2562,30.5,0.25,30.75,-30.75,Invest deposit (target weights)
TXN00009744,20241202,PRT00012,AST0044,BUY,0.36670099,49.8981,18.3,0.25,18.55,-18.55,Invest deposit (target weights)
TXN00009745,20250101,PRT00012,CASH0001,DEPOSIT,860.55,1.0,860.55,0.0,860.55,860.55,Recurring deposit
TXN00009746,20250101,PRT00012,CASH0001,FEE,5.71,1.0,5.71,0.0,5.71,-5.71,Monthly fee
TXN00009747,20250101,PRT00012,CASH0001,DIVIDEND,13.97,1.0,13.97,0.0,13.97,13.97,Dividend credit (synthetic)
TXN00009748,20250101,PRT00012,AST0015,BUY,0.49220393,87.4184,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009749,20250101,PRT00012,AST0038,BUY,1.37191431,31.3632,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009750,20250101,PRT00012,AST0059,BUY,1.15683777,37.1942,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009751,20250101,PRT00012,AST0060,BUY,3.31108837,12.995,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009752,20250101,PRT00012,AST0039,BUY,0.88749657,48.4821,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009753,20250101,PRT00012,AST0037,BUY,1.31873104,32.6281,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009754,20250101,PRT00012,AST0006,BUY,0.80212599,53.642,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009755,20250101,PRT00012,AST0026,BUY,1.49337902,28.8123,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009756,20250101,PRT00012,AST0025,BUY,3.87750739,11.0967,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009757,20250101,PRT00012,AST0014,BUY,1.07542594,40.0099,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009758,20250101,PRT00012,AST0045,BUY,2.04659775,21.024,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009759,20250101,PRT00012,AST0055,BUY,1.48563004,28.9626,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009760,20250101,PRT00012,AST0031,BUY,0.24831242,173.2804,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009761,20250101,PRT00012,AST0027,BUY,0.27839066,154.5586,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009762,20250101,PRT00012,AST0057,BUY,0.27671521,155.4944,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009763,20250101,PRT00012,AST0022,BUY,0.27598324,155.9069,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009764,20250101,PRT00012,AST0001,BUY,0.35113092,122.5403,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009765,20250101,PRT00012,AST0056,BUY,0.27506508,156.4273,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009766,20250101,PRT00012,AST0040,BUY,1.24815359,34.4731,43.03,0.25,43.28,-43.28,Invest deposit (target weights)
TXN00009767,20250101,PRT00012,AST0044,BUY,0.49522852,52.1307,25.82,0.25,26.07,-26.07,Invest deposit (target weights)
TXN00009768,20250203,PRT00012,CASH0001,DEPOSIT,713.52,1.0,713.52,0.0,713.52,713.52,Recurring deposit
TXN00009769,20250203,PRT00012,CASH0001,FEE,4.06,1.0,4.06,0.0,4.06,-4.06,Monthly fee
TXN00009770,20250203,PRT00012,CASH0001,DIVIDEND,13.05,1.0,13.05,0.0,13.05,13.05,Dividend credit (synthetic)
TXN00009771,20250203,PRT00012,AST0015,BUY,0.45635877,78.1755,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009772,20250203,PRT00012,AST0038,BUY,1.50524283,23.7012,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009773,20250203,PRT00012,AST0059,BUY,1.09344734,32.6271,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009774,20250203,PRT00012,AST0060,BUY,2.86415804,12.456,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009775,20250203,PRT00012,AST0039,BUY,0.77328997,46.1354,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009776,20250203,PRT00012,AST0037,BUY,1.20695745,29.5587,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009777,20250203,PRT00012,AST0006,BUY,0.75570502,47.209,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009778,20250203,PRT00012,AST0026,BUY,1.32383965,26.9489,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009779,20250203,PRT00012,AST0025,BUY,3.93827971,9.0588,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009780,20250203,PRT00012,AST0014,BUY,0.92830308,38.4315,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009781,20250203,PRT00012,AST0045,BUY,2.04931173,17.4088,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009782,20250203,PRT00012,AST0055,BUY,1.3612384,26.2085,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009783,20250203,PRT00012,AST0031,BUY,0.19788837,180.2837,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009784,20250203,PRT00012,AST0027,BUY,0.22267948,160.2126,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009785,20250203,PRT00012,AST0057,BUY,0.22145227,161.1004,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009786,20250203,PRT00012,AST0022,BUY,0.22185033,160.8114,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009787,20250203,PRT00012,AST0001,BUY,0.28610653,124.695,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009788,20250203,PRT00012,AST0056,BUY,0.22423257,159.1029,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009789,20250203,PRT00012,AST0040,BUY,1.16696509,30.5717,35.68,0.25,35.93,-35.93,Invest deposit (target weights)
TXN00009790,20250203,PRT00012,AST0044,BUY,0.42317916,50.5829,21.41,0.25,21.66,-21.66,Invest deposit (target weights)
TXN00009791,20250303,PRT00012,CASH0001,DEPOSIT,864.9,1.0,864.9,0.0,864.9,864.9,Recurring deposit
TXN00009792,20250303,PRT00012,CASH0001,FEE,5.61,1.0,5.61,0.0,5.61,-5.61,Monthly fee
TXN00009793,20250303,PRT00012,CASH0001,DIVIDEND,17.82,1.0,17.82,0.0,17.82,17.82,Dividend credit (synthetic)
TXN00009794,20250303,PRT00012,AST0015,BUY,0.57890372,74.702,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009795,20250303,PRT00012,AST0038,BUY,1.79632014,24.0744,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009796,20250303,PRT00012,AST0059,BUY,1.2372641,34.9523,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009797,20250303,PRT00012,AST0060,BUY,3.46818218,12.4691,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009798,20250303,PRT00012,AST0039,BUY,0.93886285,46.0613,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009799,20250303,PRT00012,AST0037,BUY,1.3708244,31.5469,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009800,20250303,PRT00012,AST0006,BUY,0.84805781,50.9933,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009801,20250303,PRT00012,AST0026,BUY,1.52193033,28.4147,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009802,20250303,PRT00012,AST0025,BUY,4.80445529,9.0011,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009803,20250303,PRT00012,AST0014,BUY,1.0801989,40.0345,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009804,20250303,PRT00012,AST0045,BUY,2.40152026,18.0074,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009805,20250303,PRT00012,AST0055,BUY,1.69474603,25.5172,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009806,20250303,PRT00012,AST0031,BUY,0.24107294,179.3866,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009807,20250303,PRT00012,AST0027,BUY,0.27206892,158.9496,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009808,20250303,PRT00012,AST0057,BUY,0.27080654,159.6905,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009809,20250303,PRT00012,AST0022,BUY,0.27146665,159.3022,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009810,20250303,PRT00012,AST0001,BUY,0.35186,122.9047,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009811,20250303,PRT00012,AST0056,BUY,0.27250038,158.6979,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009812,20250303,PRT00012,AST0040,BUY,1.30106515,33.2383,43.25,0.25,43.5,-43.5,Invest deposit (target weights)
TXN00009813,20250303,PRT00012,AST0044,BUY,0.59884245,43.3288,25.95,0.25,26.2,-26.2,Invest deposit (target weights)
TXN00009814,20250401,PRT00012,CASH0001,DEPOSIT,749.64,1.0,749.64,0.0,749.64,749.64,Recurring deposit
TXN00009815,20250401,PRT00012,CASH0001,FEE,3.65,1.0,3.65,0.0,3.65,-3.65,Monthly fee
TXN00009816,20250401,PRT00012,CASH0001,DIVIDEND,8.65,1.0,8.65,0.0,8.65,8.65,Dividend credit (synthetic)
TXN00009817,20250401,PRT00012,AST0015,BUY,0.44880277,83.5159,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009818,20250401,PRT00012,AST0038,BUY,1.72425176,21.7382,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009819,20250401,PRT00012,AST0059,BUY,1.0228155,36.6461,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009820,20250401,PRT00012,AST0060,BUY,2.89716724,12.9375,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009821,20250401,PRT00012,AST0039,BUY,0.85146199,44.0209,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009822,20250401,PRT00012,AST0037,BUY,1.26003539,29.7469,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009823,20250401,PRT00012,AST0006,BUY,0.71959303,52.088,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009824,20250401,PRT00012,AST0026,BUY,1.23802295,30.2758,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009825,20250401,PRT00012,AST0025,BUY,4.35436853,8.6079,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009826,20250401,PRT00012,AST0014,BUY,0.91124354,41.133,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009827,20250401,PRT00012,AST0045,BUY,2.07623386,18.053,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009828,20250401,PRT00012,AST0055,BUY,1.36167799,27.5265,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009829,20250401,PRT00012,AST0031,BUY,0.2064881,181.5222,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009830,20250401,PRT00012,AST0027,BUY,0.23207197,161.511,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009831,20250401,PRT00012,AST0057,BUY,0.22956315,163.2761,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009832,20250401,PRT00012,AST0022,BUY,0.22957687,163.2663,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009833,20250401,PRT00012,AST0001,BUY,0.30234054,123.9733,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009834,20250401,PRT00012,AST0056,BUY,0.23225614,161.3829,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009835,20250401,PRT00012,AST0040,BUY,1.14079057,32.8563,37.48,0.25,37.73,-37.73,Invest deposit (target weights)
TXN00009836,20250401,PRT00012,AST0044,BUY,0.53848357,41.7641,22.49,0.25,22.74,-22.74,Invest deposit (target weights)
TXN00009837,20250501,PRT00012,CASH0001,DEPOSIT,787.23,1.0,787.23,0.0,787.23,787.23,Recurring deposit
TXN00009838,20250501,PRT00012,CASH0001,FEE,5.38,1.0,5.38,0.0,5.38,-5.38,Monthly fee
TXN00009839,20250501,PRT00012,CASH0001,DIVIDEND,16.68,1.0,16.68,0.0,16.68,16.68,Dividend credit (synthetic)
TXN00009840,20250501,PRT00012,AST0015,BUY,0.46194259,85.2091,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009841,20250501,PRT00012,AST0038,BUY,1.87677636,20.973,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009842,20250501,PRT00012,AST0059,BUY,0.89283999,44.086,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009843,20250501,PRT00012,AST0060,BUY,2.86490752,13.7393,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009844,20250501,PRT00012,AST0039,BUY,0.91918844,42.8222,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009845,20250501,PRT00012,AST0037,BUY,1.4634866,26.8958,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009846,20250501,PRT00012,AST0006,BUY,0.65677017,59.9323,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009847,20250501,PRT00012,AST0026,BUY,1.27842879,30.7891,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009848,20250501,PRT00012,AST0025,BUY,4.48941029,8.7677,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009849,20250501,PRT00012,AST0014,BUY,0.90466593,43.5097,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009850,20250501,PRT00012,AST0045,BUY,1.99156613,19.7642,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009851,20250501,PRT00012,AST0055,BUY,1.52171145,25.8667,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009852,20250501,PRT00012,AST0031,BUY,0.21656377,181.7558,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009853,20250501,PRT00012,AST0027,BUY,0.24321643,161.8382,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009854,20250501,PRT00012,AST0057,BUY,0.24336378,161.7402,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009855,20250501,PRT00012,AST0022,BUY,0.2430451,161.9523,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009856,20250501,PRT00012,AST0001,BUY,0.32144751,122.4515,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009857,20250501,PRT00012,AST0056,BUY,0.24302794,161.9637,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009858,20250501,PRT00012,AST0040,BUY,1.07399012,36.65,39.36,0.25,39.61,-39.61,Invest deposit (target weights)
TXN00009859,20250501,PRT00012,AST0044,BUY,0.54639167,43.2236,23.62,0.25,23.87,-23.87,Invest deposit (target weights)
